DATE,city,precipitation
9/5/21,STL,
9/5/22,STL,
9/6/18,STL,
9/6/19,STL,
9/6/20,STL,
9/6/21,STL,
9/6/22,STL,
9/7/18,STL,
9/7/19,STL,
9/7/20,STL,
9/7/21,STL,
9/7/22,STL,
9/8/18,STL,
9/8/19,STL,
9/8/20,STL,
9/8/21,STL,
9/8/22,STL,
9/9/18,STL,
9/9/19,STL,
9/9/20,STL,
9/9/21,STL,
9/9/22,STL,
1/1/18,SEA,0.0
1/1/19,SEA,0.0
1/1/20,SEA,0.15
1/1/21,SEA,0.11
1/1/22,SEA,0.0
1/10/19,SEA,0.32
1/10/20,SEA,0.15
1/10/21,SEA,0.1
1/10/22,SEA,0.12
1/11/19,SEA,0.03
1/11/20,SEA,0.43
1/11/21,SEA,0.03
1/11/22,SEA,0.7
1/12/19,SEA,0.0
1/12/20,SEA,0.12
1/12/21,SEA,1.72
1/12/22,SEA,0.52
1/13/19,SEA,0.0
1/13/20,SEA,0.11
1/13/21,SEA,0.98
1/13/22,SEA,0.28
1/14/19,SEA,0.0
1/14/20,SEA,0.19
1/14/21,SEA,0.0
1/14/22,SEA,0.02
1/15/19,SEA,0.0
1/15/20,SEA,0.01
1/15/21,SEA,0.19
1/15/22,SEA,0.01
1/16/19,SEA,0.0
1/16/20,SEA,0.07
1/16/21,SEA,0.02
1/16/22,SEA,0.01
1/17/19,SEA,0.12
1/17/20,SEA,0.01
1/17/21,SEA,0.05
1/17/22,SEA,0.0
1/18/19,SEA,0.15
1/18/20,SEA,0.45
1/18/21,SEA,0.0
1/18/22,SEA,0.02
1/19/19,SEA,0.28
1/19/20,SEA,0.04
1/19/21,SEA,0.0
1/19/22,SEA,0.04
1/2/18,SEA,0.0
1/2/19,SEA,0.0
1/2/20,SEA,0.33
1/2/21,SEA,0.42
1/2/22,SEA,0.0
1/20/19,SEA,0.04
1/20/20,SEA,0.08
1/20/21,SEA,0.0
1/20/22,SEA,0.1
1/21/19,SEA,0.0
1/21/20,SEA,0.22
1/21/21,SEA,0.05
1/21/22,SEA,0.13
1/22/19,SEA,0.01
1/22/20,SEA,0.76
1/22/21,SEA,0.02
1/22/22,SEA,0.0
1/23/19,SEA,0.7
1/23/20,SEA,0.45
1/23/21,SEA,0.0
1/23/22,SEA,0.0
1/24/20,SEA,0.8
1/24/21,SEA,0.08
1/24/22,SEA,0.0
1/25/19,SEA,
1/25/20,SEA,0.4
1/25/21,SEA,0.16
1/25/22,SEA,0.0
1/26/19,SEA,0.02
1/26/20,SEA,0.26
1/26/21,SEA,0.0
1/26/22,SEA,0.0
1/27/19,SEA,0.0
1/27/20,SEA,0.17
1/27/21,SEA,0.09
1/27/22,SEA,0.0
1/28/19,SEA,0.0
1/28/20,SEA,0.98
1/28/21,SEA,0.21
1/28/22,SEA,0.0
1/29/19,SEA,0.0
1/29/20,SEA,0.05
1/29/21,SEA,0.17
1/29/22,SEA,0.0
1/3/18,SEA,0.0
1/3/19,SEA,0.42
1/3/20,SEA,0.19
1/3/21,SEA,1.6
1/3/22,SEA,1.97
1/30/19,SEA,0.0
1/30/20,SEA,0.2
1/30/21,SEA,0.12
1/30/22,SEA,0.01
1/31/19,SEA,0.0
1/31/20,SEA,0.22
1/31/21,SEA,0.21
1/31/22,SEA,0.28
1/4/18,SEA,0.0
1/4/19,SEA,0.55
1/4/21,SEA,0.65
1/4/22,SEA,0.28
1/5/18,SEA,0.25
1/5/21,SEA,0.36
1/5/22,SEA,0.13
1/6/18,SEA,0.57
1/6/20,SEA,
1/6/21,SEA,1.05
1/6/22,SEA,0.82
1/7/18,SEA,0.23
1/7/19,SEA,
1/7/20,SEA,0.48
1/7/21,SEA,0.0
1/7/22,SEA,1.72
1/8/18,SEA,0.41
1/8/19,SEA,0.02
1/8/20,SEA,0.05
1/8/21,SEA,0.1
1/8/22,SEA,0.62
1/9/19,SEA,0.35
1/9/20,SEA,0.04
1/9/21,SEA,0.2
1/9/22,SEA,0.0
10/1/18,SEA,0.01
10/1/19,SEA,0.0
10/1/20,SEA,0.0
10/1/21,SEA,0.28
10/1/22,SEA,0.0
10/10/18,SEA,0.02
10/10/19,SEA,0.0
10/10/20,SEA,0.99
10/10/21,SEA,0.14
10/10/22,SEA,0.0
10/11/18,SEA,0.0
10/11/19,SEA,0.0
10/11/20,SEA,0.03
10/11/21,SEA,0.12
10/11/22,SEA,0.0
10/12/18,SEA,0.0
10/12/19,SEA,0.0
10/12/20,SEA,0.58
10/12/21,SEA,0.0
10/12/22,SEA,0.0
10/13/18,SEA,0.0
10/13/19,SEA,0.0
10/13/20,SEA,0.61
10/13/21,SEA,0.05
10/13/22,SEA,0.0
10/14/18,SEA,0.0
10/14/19,SEA,0.0
10/14/20,SEA,0.02
10/14/21,SEA,0.06
10/14/22,SEA,0.0
10/15/18,SEA,0.0
10/15/19,SEA,0.0
10/15/20,SEA,0.0
10/15/21,SEA,0.02
10/15/22,SEA,0.0
10/16/18,SEA,0.0
10/16/19,SEA,0.13
10/16/20,SEA,0.0
10/16/21,SEA,0.02
10/16/22,SEA,0.0
10/17/18,SEA,0.0
10/17/19,SEA,0.26
10/17/20,SEA,0.24
10/17/21,SEA,0.0
10/17/22,SEA,0.0
10/18/18,SEA,0.0
10/18/19,SEA,0.11
10/18/20,SEA,0.02
10/18/21,SEA,0.02
10/18/22,SEA,0.0
10/19/18,SEA,0.0
10/19/19,SEA,0.96
10/19/20,SEA,0.14
10/19/21,SEA,0.0
10/19/22,SEA,0.0
10/2/18,SEA,0.27
10/2/19,SEA,0.0
10/2/20,SEA,0.0
10/2/21,SEA,0.0
10/2/22,SEA,0.0
10/20/18,SEA,0.0
10/20/19,SEA,0.18
10/20/20,SEA,0.23
10/20/21,SEA,0.19
10/20/22,SEA,0.0
10/21/18,SEA,0.0
10/21/19,SEA,0.27
10/21/20,SEA,0.12
10/21/21,SEA,0.07
10/21/22,SEA,0.0
10/22/18,SEA,0.01
10/22/19,SEA,0.22
10/22/20,SEA,0.43
10/22/21,SEA,0.64
10/22/22,SEA,0.42
10/23/18,SEA,0.01
10/23/19,SEA,0.06
10/23/20,SEA,0.05
10/23/21,SEA,0.03
10/23/22,SEA,0.27
10/24/18,SEA,0.04
10/24/19,SEA,0.02
10/24/20,SEA,0.12
10/24/21,SEA,0.19
10/24/22,SEA,0.1
10/25/18,SEA,0.0
10/25/19,SEA,0.0
10/25/20,SEA,0.02
10/25/21,SEA,0.32
10/25/22,SEA,0.11
10/26/18,SEA,0.82
10/26/19,SEA,0.31
10/26/20,SEA,0.01
10/26/21,SEA,0.14
10/26/22,SEA,0.41
10/27/18,SEA,0.02
10/27/19,SEA,0.03
10/27/20,SEA,0.0
10/27/21,SEA,0.1
10/27/22,SEA,0.01
10/28/18,SEA,1.25
10/28/19,SEA,0.0
10/28/20,SEA,0.0
10/28/21,SEA,0.49
10/28/22,SEA,0.58
10/29/18,SEA,0.14
10/29/19,SEA,0.0
10/29/20,SEA,0.03
10/29/21,SEA,2.0
10/29/22,SEA,0.02
10/3/18,SEA,0.07
10/3/19,SEA,0.02
10/3/20,SEA,0.01
10/3/21,SEA,0.0
10/3/22,SEA,0.0
10/30/18,SEA,0.01
10/30/19,SEA,0.0
10/30/20,SEA,0.03
10/30/21,SEA,0.08
10/30/22,SEA,0.02
10/31/18,SEA,0.1
10/31/19,SEA,0.0
10/31/20,SEA,0.0
10/31/21,SEA,0.0
10/31/22,SEA,0.9
10/4/18,SEA,0.0
10/4/19,SEA,0.08
10/4/20,SEA,0.06
10/4/21,SEA,0.0
10/4/22,SEA,0.0
10/5/18,SEA,0.0
10/5/19,SEA,0.01
10/5/20,SEA,0.02
10/5/21,SEA,0.19
10/5/22,SEA,0.01
10/6/18,SEA,0.31
10/6/19,SEA,0.0
10/6/20,SEA,0.0
10/6/21,SEA,0.13
10/6/22,SEA,0.0
10/7/18,SEA,0.0
10/7/19,SEA,0.0
10/7/20,SEA,0.0
10/7/21,SEA,0.0
10/7/22,SEA,0.0
10/8/18,SEA,0.13
10/8/19,SEA,0.0
10/8/20,SEA,0.02
10/8/21,SEA,0.0
10/8/22,SEA,0.0
10/9/18,SEA,0.38
10/9/19,SEA,0.2
10/9/20,SEA,0.0
10/9/21,SEA,0.0
10/9/22,SEA,0.0
11/1/18,SEA,0.03
11/1/19,SEA,0.0
11/1/20,SEA,0.0
11/1/21,SEA,0.0
11/1/22,SEA,0.02
11/10/19,SEA,0.21
11/10/20,SEA,0.11
11/10/21,SEA,0.38
11/10/22,SEA,0.0
11/11/18,SEA,
11/11/19,SEA,0.0
11/11/20,SEA,0.03
11/11/21,SEA,0.14
11/11/22,SEA,0.0
11/12/18,SEA,0.0
11/12/19,SEA,0.25
11/12/20,SEA,0.0
11/12/21,SEA,1.06
11/12/22,SEA,0.0
11/13/18,SEA,0.0
11/13/19,SEA,0.04
11/13/20,SEA,0.96
11/13/21,SEA,0.4
11/13/22,SEA,0.0
11/14/18,SEA,0.12
11/14/19,SEA,0.0
11/14/20,SEA,0.02
11/14/21,SEA,0.59
11/14/22,SEA,0.0
11/15/18,SEA,0.08
11/15/19,SEA,0.19
11/15/20,SEA,0.46
11/15/21,SEA,0.59
11/15/22,SEA,0.0
11/16/18,SEA,0.04
11/16/19,SEA,0.02
11/16/20,SEA,0.06
11/16/21,SEA,0.3
11/16/22,SEA,0.0
11/17/18,SEA,0.0
11/17/19,SEA,0.11
11/17/20,SEA,0.64
11/17/21,SEA,0.02
11/17/22,SEA,0.0
11/18/18,SEA,0.0
11/18/19,SEA,0.22
11/18/20,SEA,0.55
11/18/21,SEA,0.0
11/18/22,SEA,0.0
11/19/18,SEA,0.0
11/19/19,SEA,0.73
11/19/20,SEA,0.29
11/19/21,SEA,0.52
11/19/22,SEA,0.0
11/2/19,SEA,0.0
11/2/20,SEA,0.0
11/2/21,SEA,0.12
11/2/22,SEA,0.28
11/20/18,SEA,0.0
11/20/19,SEA,0.03
11/20/20,SEA,0.06
11/20/21,SEA,0.1
11/20/22,SEA,0.0
11/21/18,SEA,0.0
11/21/19,SEA,0.0
11/21/20,SEA,0.03
11/21/21,SEA,0.0
11/21/22,SEA,0.01
11/22/18,SEA,0.29
11/22/19,SEA,0.0
11/22/20,SEA,0.0
11/22/21,SEA,0.0
11/22/22,SEA,0.17
11/23/18,SEA,0.78
11/23/20,SEA,0.2
11/23/21,SEA,0.53
11/23/22,SEA,0.98
11/24/18,SEA,0.08
11/24/20,SEA,0.07
11/24/21,SEA,0.02
11/24/22,SEA,0.0
11/25/18,SEA,0.0
11/25/20,SEA,0.16
11/25/21,SEA,0.22
11/25/22,SEA,0.22
11/26/18,SEA,0.32
11/26/20,SEA,0.04
11/26/21,SEA,0.55
11/26/22,SEA,0.7
11/27/18,SEA,1.56
11/27/20,SEA,0.03
11/27/21,SEA,0.04
11/27/22,SEA,0.26
11/28/18,SEA,0.45
11/28/20,SEA,0.09
11/28/21,SEA,0.42
11/28/22,SEA,0.07
11/29/18,SEA,0.15
11/29/20,SEA,0.05
11/29/21,SEA,0.14
11/29/22,SEA,0.02
11/3/19,SEA,0.0
11/3/20,SEA,0.09
11/3/21,SEA,0.18
11/3/22,SEA,0.23
11/30/18,SEA,0.01
11/30/19,SEA,
11/30/20,SEA,0.45
11/30/21,SEA,0.04
11/30/22,SEA,1.26
11/4/19,SEA,0.0
11/4/20,SEA,0.78
11/4/21,SEA,0.61
11/4/22,SEA,0.37
11/5/19,SEA,0.0
11/5/20,SEA,0.2
11/5/21,SEA,0.57
11/5/22,SEA,0.02
11/6/19,SEA,0.0
11/6/20,SEA,0.15
11/6/21,SEA,0.04
11/6/22,SEA,0.9
11/7/19,SEA,0.0
11/7/20,SEA,0.03
11/7/21,SEA,0.64
11/7/22,SEA,0.21
11/8/19,SEA,0.0
11/8/20,SEA,0.02
11/8/21,SEA,0.23
11/8/22,SEA,0.25
11/9/19,SEA,0.1
11/9/20,SEA,0.0
11/9/21,SEA,0.31
11/9/22,SEA,0.01
12/1/18,SEA,0.18
12/1/19,SEA,0.0
12/1/20,SEA,0.0
12/1/21,SEA,0.03
12/1/22,SEA,0.07
12/10/18,SEA,0.56
12/10/19,SEA,0.0
12/10/20,SEA,0.0
12/10/21,SEA,0.02
12/10/22,SEA,0.9
12/11/18,SEA,0.14
12/11/19,SEA,0.17
12/11/20,SEA,0.03
12/11/21,SEA,0.83
12/11/22,SEA,0.29
12/12/18,SEA,0.37
12/12/19,SEA,0.43
12/12/20,SEA,0.0
12/12/21,SEA,0.09
12/12/22,SEA,0.07
12/13/18,SEA,0.15
12/13/19,SEA,0.09
12/13/20,SEA,0.07
12/13/21,SEA,0.37
12/13/22,SEA,0.05
12/14/18,SEA,0.18
12/14/19,SEA,0.03
12/14/20,SEA,0.19
12/14/21,SEA,0.1
12/14/22,SEA,0.01
12/15/18,SEA,0.05
12/15/19,SEA,0.36
12/15/20,SEA,0.24
12/15/21,SEA,0.12
12/15/22,SEA,0.0
12/16/18,SEA,0.38
12/16/19,SEA,0.08
12/16/20,SEA,0.06
12/16/21,SEA,0.11
12/16/22,SEA,0.0
12/17/18,SEA,0.3
12/17/19,SEA,0.02
12/17/20,SEA,0.52
12/17/21,SEA,0.04
12/17/22,SEA,0.01
12/18/18,SEA,0.83
12/18/19,SEA,0.0
12/18/20,SEA,0.11
12/18/21,SEA,0.54
12/18/22,SEA,0.06
12/19/18,SEA,0.27
12/19/19,SEA,0.35
12/19/20,SEA,0.08
12/19/21,SEA,0.33
12/19/22,SEA,0.08
12/2/18,SEA,0.29
12/2/19,SEA,0.03
12/2/20,SEA,0.0
12/2/21,SEA,0.09
12/2/22,SEA,0.0
12/20/18,SEA,0.18
12/20/19,SEA,1.9
12/20/20,SEA,0.37
12/20/21,SEA,0.02
12/20/22,SEA,0.25
12/21/18,SEA,0.16
12/21/19,SEA,2.6
12/21/20,SEA,0.64
12/21/21,SEA,0.02
12/21/22,SEA,0.31
12/22/18,SEA,0.01
12/22/19,SEA,0.33
12/22/20,SEA,2.42
12/22/21,SEA,0.4
12/22/22,SEA,0.03
12/23/18,SEA,0.83
12/23/19,SEA,0.4
12/23/20,SEA,0.0
12/23/21,SEA,0.56
12/23/22,SEA,0.27
12/24/18,SEA,0.05
12/24/19,SEA,0.05
12/24/20,SEA,0.0
12/24/21,SEA,0.16
12/24/22,SEA,0.52
12/25/18,SEA,0.02
12/25/19,SEA,0.02
12/25/20,SEA,0.03
12/25/21,SEA,0.22
12/25/22,SEA,0.86
12/26/18,SEA,0.03
12/26/19,SEA,0.0
12/26/20,SEA,0.48
12/26/21,SEA,0.32
12/26/22,SEA,1.37
12/27/18,SEA,0.12
12/27/19,SEA,0.03
12/27/20,SEA,0.11
12/27/21,SEA,0.11
12/27/22,SEA,0.78
12/28/18,SEA,0.07
12/28/19,SEA,0.0
12/28/20,SEA,0.14
12/28/21,SEA,0.02
12/28/22,SEA,0.4
12/29/18,SEA,0.32
12/29/19,SEA,0.02
12/29/20,SEA,0.03
12/29/21,SEA,0.0
12/29/22,SEA,0.03
12/3/18,SEA,0.02
12/3/19,SEA,0.0
12/3/20,SEA,0.0
12/3/21,SEA,0.22
12/3/22,SEA,0.72
12/30/18,SEA,0.44
12/30/19,SEA,0.07
12/30/20,SEA,0.48
12/30/21,SEA,0.18
12/30/22,SEA,0.62
12/31/18,SEA,0.01
12/31/19,SEA,0.03
12/31/20,SEA,0.5
12/31/21,SEA,0.01
12/31/22,SEA,0.17
12/4/18,SEA,0.0
12/4/19,SEA,0.02
12/4/20,SEA,0.0
12/4/21,SEA,0.15
12/4/22,SEA,0.0
12/5/18,SEA,0.0
12/5/19,SEA,0.03
12/5/20,SEA,0.0
12/5/21,SEA,0.34
12/5/22,SEA,0.2
12/6/18,SEA,0.0
12/6/19,SEA,0.0
12/6/20,SEA,0.01
12/6/21,SEA,0.02
12/6/22,SEA,0.01
12/7/18,SEA,0.0
12/7/19,SEA,0.3
12/7/20,SEA,0.0
12/7/21,SEA,0.14
12/7/22,SEA,0.04
12/8/18,SEA,0.01
12/8/19,SEA,0.17
12/8/20,SEA,0.07
12/8/21,SEA,0.04
12/8/22,SEA,0.29
12/9/18,SEA,0.0
12/9/19,SEA,0.02
12/9/20,SEA,0.58
12/9/21,SEA,0.07
12/9/22,SEA,0.1
2/1/19,SEA,0.16
2/1/20,SEA,1.44
2/1/21,SEA,0.47
2/1/22,SEA,0.01
2/10/19,SEA,0.0
2/10/20,SEA,0.0
2/10/21,SEA,0.0
2/10/22,SEA,0.03
2/11/19,SEA,0.7
2/11/20,SEA,0.0
2/11/21,SEA,0.0
2/11/22,SEA,0.02
2/12/19,SEA,1.02
2/12/20,SEA,0.03
2/12/21,SEA,0.05
2/12/22,SEA,0.0
2/13/19,SEA,0.15
2/13/20,SEA,0.0
2/13/21,SEA,0.93
2/13/22,SEA,0.0
2/14/19,SEA,0.0
2/14/20,SEA,0.1
2/14/21,SEA,0.41
2/14/22,SEA,0.04
2/15/19,SEA,0.19
2/15/20,SEA,0.07
2/15/21,SEA,0.6
2/15/22,SEA,0.14
2/16/19,SEA,0.02
2/16/21,SEA,0.13
2/16/22,SEA,0.02
2/17/19,SEA,0.39
2/17/21,SEA,0.02
2/17/22,SEA,0.0
2/18/19,SEA,0.02
2/18/21,SEA,0.0
2/18/22,SEA,0.0
2/19/19,SEA,0.07
2/19/21,SEA,0.08
2/19/22,SEA,0.03
2/2/19,SEA,0.35
2/2/20,SEA,0.01
2/2/21,SEA,0.72
2/2/22,SEA,0.03
2/20/19,SEA,0.27
2/20/22,SEA,0.14
2/21/19,SEA,0.03
2/21/22,SEA,0.19
2/22/19,SEA,0.0
2/22/22,SEA,0.06
2/23/21,SEA,
2/23/22,SEA,0.0
2/24/21,SEA,0.19
2/24/22,SEA,0.0
2/25/21,SEA,0.14
2/25/22,SEA,0.0
2/26/20,SEA,
2/26/21,SEA,0.01
2/26/22,SEA,0.0
2/27/20,SEA,0.01
2/27/21,SEA,0.14
2/27/22,SEA,0.61
2/28/19,SEA,
2/28/20,SEA,0.0
2/28/21,SEA,0.02
2/28/22,SEA,1.89
2/29/20,SEA,0.12
2/3/19,SEA,0.04
2/3/20,SEA,0.03
2/3/21,SEA,0.42
2/3/22,SEA,0.09
2/4/19,SEA,0.35
2/4/20,SEA,0.01
2/4/21,SEA,0.03
2/4/22,SEA,0.04
2/5/19,SEA,0.02
2/5/20,SEA,0.69
2/5/21,SEA,0.11
2/5/22,SEA,0.02
2/6/19,SEA,0.0
2/6/20,SEA,1.34
2/6/21,SEA,0.05
2/6/22,SEA,0.01
2/7/19,SEA,0.0
2/7/20,SEA,0.58
2/7/21,SEA,0.07
2/7/22,SEA,0.0
2/8/19,SEA,0.0
2/8/20,SEA,0.2
2/8/21,SEA,0.18
2/8/22,SEA,0.01
2/9/19,SEA,1.12
2/9/20,SEA,0.03
2/9/21,SEA,0.02
2/9/22,SEA,0.02
2018-01-01,SEA,
2018-01-02,SEA,
2018-01-03,SEA,
2018-01-04,SEA,
2018-01-05,SEA,
2018-01-06,SEA,
2018-01-07,SEA,
2018-01-08,SEA,
2018-01-09,SEA,
2018-01-10,SEA,
2018-01-11,SEA,
2018-01-12,SEA,
2018-01-13,SEA,
2018-01-14,SEA,
2018-01-15,SEA,
2018-01-16,SEA,
2018-01-17,SEA,
2018-01-18,SEA,
2018-01-19,SEA,
2018-01-20,SEA,
2018-01-21,SEA,
2018-01-22,SEA,
2018-01-23,SEA,
2018-01-24,SEA,
2018-01-25,SEA,
2018-01-26,SEA,
2018-01-27,SEA,
2018-01-28,SEA,
2018-01-29,SEA,
2018-01-30,SEA,
2018-01-31,SEA,
2018-02-01,SEA,
2018-02-02,SEA,
2018-02-03,SEA,
2018-02-04,SEA,
2018-02-05,SEA,
2018-02-06,SEA,
2018-02-07,SEA,
2018-02-08,SEA,
2018-02-09,SEA,
2018-02-10,SEA,
2018-02-11,SEA,
2018-02-12,SEA,
2018-02-13,SEA,
2018-02-14,SEA,
2018-02-15,SEA,
2018-02-16,SEA,
2018-02-17,SEA,
2018-02-18,SEA,
2018-02-19,SEA,
2018-02-20,SEA,
2018-02-21,SEA,
2018-02-22,SEA,
2018-02-23,SEA,
2018-02-24,SEA,
2018-02-25,SEA,
2018-02-26,SEA,
2018-02-27,SEA,
2018-02-28,SEA,
2018-03-01,SEA,
2018-03-02,SEA,
2018-03-03,SEA,
2018-03-04,SEA,
2018-03-05,SEA,
2018-03-06,SEA,
2018-03-07,SEA,
2018-03-08,SEA,
2018-03-09,SEA,
2018-03-10,SEA,
2018-03-11,SEA,
2018-03-12,SEA,
2018-03-13,SEA,
2018-03-14,SEA,
2018-03-15,SEA,
2018-03-16,SEA,
2018-03-17,SEA,
2018-03-18,SEA,
2018-03-19,SEA,
2018-03-20,SEA,
2018-03-21,SEA,
2018-03-22,SEA,
2018-03-23,SEA,
2018-03-24,SEA,
2018-03-25,SEA,
2018-03-26,SEA,
2018-03-27,SEA,
2018-03-28,SEA,
2018-03-29,SEA,
2018-03-30,SEA,
2018-03-31,SEA,
2018-04-01,SEA,
2018-04-02,SEA,
2018-04-03,SEA,
2018-04-04,SEA,
2018-04-05,SEA,
2018-04-06,SEA,
2018-04-07,SEA,
2018-04-08,SEA,
2018-04-09,SEA,
2018-04-10,SEA,
2018-04-11,SEA,
2018-04-12,SEA,
2018-04-13,SEA,
2018-04-14,SEA,
2018-04-15,SEA,
2018-04-16,SEA,
2018-04-17,SEA,
2018-04-18,SEA,
2018-04-19,SEA,
2018-04-20,SEA,
2018-04-21,SEA,
2018-04-22,SEA,
2018-04-23,SEA,
2018-04-24,SEA,
2018-04-25,SEA,
2018-04-26,SEA,
2018-04-27,SEA,
2018-04-28,SEA,
2018-04-29,SEA,
2018-04-30,SEA,
2018-05-01,SEA,
2018-05-02,SEA,
2018-05-03,SEA,
2018-05-04,SEA,
2018-05-05,SEA,
2018-05-06,SEA,
2018-05-07,SEA,
2018-05-08,SEA,
2018-05-09,SEA,
2018-05-10,SEA,
2018-05-11,SEA,
2018-05-12,SEA,
2018-05-13,SEA,
2018-05-14,SEA,
2018-05-15,SEA,
2018-05-16,SEA,
2018-05-17,SEA,
2018-05-18,SEA,
2018-05-19,SEA,
2018-05-20,SEA,
2018-05-21,SEA,
2018-05-22,SEA,
2018-05-23,SEA,
2018-05-24,SEA,
2018-05-25,SEA,
2018-05-26,SEA,
2018-05-27,SEA,
2018-05-28,SEA,
2018-05-29,SEA,
2018-05-30,SEA,
2018-05-31,SEA,
2018-06-01,SEA,
2018-06-02,SEA,
2018-06-03,SEA,
2018-06-04,SEA,
2018-06-05,SEA,
2018-06-06,SEA,
2018-06-07,SEA,
2018-06-08,SEA,
2018-06-09,SEA,
2018-06-10,SEA,
2018-06-11,SEA,
2018-06-12,SEA,
2018-06-13,SEA,
2018-06-14,SEA,
2018-06-15,SEA,
2018-06-16,SEA,
2018-06-17,SEA,
2018-06-18,SEA,
2018-06-19,SEA,
2018-06-20,SEA,
2018-06-21,SEA,
2018-06-22,SEA,
2018-06-23,SEA,
2018-06-24,SEA,
2018-06-25,SEA,
2018-06-26,SEA,
2018-06-27,SEA,
2018-06-28,SEA,
2018-06-29,SEA,
2018-06-30,SEA,
2018-07-01,SEA,
2018-07-02,SEA,
2018-07-03,SEA,
2018-07-04,SEA,
2018-07-05,SEA,
2018-07-06,SEA,
2018-07-07,SEA,
2018-07-08,SEA,
2018-07-09,SEA,
2018-07-10,SEA,
2018-07-11,SEA,
2018-07-12,SEA,
2018-07-13,SEA,
2018-07-14,SEA,
2018-07-15,SEA,
2018-07-16,SEA,
2018-07-17,SEA,
2018-07-18,SEA,
2018-07-19,SEA,
2018-07-20,SEA,
2018-07-21,SEA,
2018-07-22,SEA,
2018-07-23,SEA,
2018-07-24,SEA,
2018-07-25,SEA,
2018-07-26,SEA,
2018-07-27,SEA,
2018-07-28,SEA,
2018-07-29,SEA,
2018-07-30,SEA,
2018-07-31,SEA,
2018-08-01,SEA,
2018-08-02,SEA,
2018-08-03,SEA,
2018-08-04,SEA,
2018-08-05,SEA,
2018-08-06,SEA,
2018-08-07,SEA,
2018-08-08,SEA,
2018-08-09,SEA,
2018-08-10,SEA,
2018-08-11,SEA,
2018-08-12,SEA,
2018-08-13,SEA,
2018-08-14,SEA,
2018-08-15,SEA,
2018-08-16,SEA,
2018-08-17,SEA,
2018-08-18,SEA,
2018-08-19,SEA,
2018-08-20,SEA,
2018-08-21,SEA,
2018-08-22,SEA,
2018-08-23,SEA,
2018-08-24,SEA,
2018-08-25,SEA,
2018-08-26,SEA,
2018-08-27,SEA,
2018-08-28,SEA,
2018-08-29,SEA,
2018-08-30,SEA,
2018-08-31,SEA,
2018-09-01,SEA,
2018-09-02,SEA,
2018-09-03,SEA,
2018-09-04,SEA,
2018-09-05,SEA,
2018-09-06,SEA,
2018-09-07,SEA,
2018-09-08,SEA,
2018-09-09,SEA,
2018-09-10,SEA,
2018-09-11,SEA,
2018-09-12,SEA,
2018-09-13,SEA,
2018-09-14,SEA,
2018-09-15,SEA,
2018-09-16,SEA,
2018-09-17,SEA,
2018-09-18,SEA,
2018-09-19,SEA,
2018-09-20,SEA,
2018-09-21,SEA,
2018-09-22,SEA,
2018-09-23,SEA,
2018-09-24,SEA,
2018-09-25,SEA,
2018-09-26,SEA,
2018-09-27,SEA,
2018-09-28,SEA,
2018-09-29,SEA,
2018-09-30,SEA,
2018-10-01,SEA,
2018-10-02,SEA,
2018-10-03,SEA,
2018-10-04,SEA,
2018-10-05,SEA,
2018-10-06,SEA,
2018-10-07,SEA,
2018-10-08,SEA,
2018-10-09,SEA,
2018-10-10,SEA,
2018-10-11,SEA,
2018-10-12,SEA,
2018-10-13,SEA,
2018-10-14,SEA,
2018-10-15,SEA,
2018-10-16,SEA,
2018-10-17,SEA,
2018-10-18,SEA,
2018-10-19,SEA,
2018-10-20,SEA,
2018-10-21,SEA,
2018-10-22,SEA,
2018-10-23,SEA,
2018-10-24,SEA,
2018-10-25,SEA,
2018-10-26,SEA,
2018-10-27,SEA,
2018-10-28,SEA,
2018-10-29,SEA,
2018-10-30,SEA,
2018-10-31,SEA,
2018-11-01,SEA,
2018-11-02,SEA,
2018-11-03,SEA,
2018-11-04,SEA,
2018-11-05,SEA,
2018-11-06,SEA,
2018-11-07,SEA,
2018-11-08,SEA,
2018-11-09,SEA,
2018-11-10,SEA,
2018-11-11,SEA,
2018-11-12,SEA,
2018-11-13,SEA,
2018-11-14,SEA,
2018-11-15,SEA,
2018-11-16,SEA,
2018-11-17,SEA,
2018-11-18,SEA,
2018-11-19,SEA,
2018-11-20,SEA,
2018-11-21,SEA,
2018-11-22,SEA,
2018-11-23,SEA,
2018-11-24,SEA,
2018-11-25,SEA,
2018-11-26,SEA,
2018-11-27,SEA,
2018-11-28,SEA,
2018-11-29,SEA,
2018-11-30,SEA,
2018-12-01,SEA,
2018-12-02,SEA,
2018-12-03,SEA,
2018-12-04,SEA,
2018-12-05,SEA,
2018-12-06,SEA,
2018-12-07,SEA,
2018-12-08,SEA,
2018-12-09,SEA,
2018-12-10,SEA,
2018-12-11,SEA,
2018-12-12,SEA,
2018-12-13,SEA,
2018-12-14,SEA,
2018-12-15,SEA,
2018-12-16,SEA,
2018-12-17,SEA,
2018-12-18,SEA,
2018-12-19,SEA,
2018-12-20,SEA,
2018-12-21,SEA,
2018-12-22,SEA,
2018-12-23,SEA,
2018-12-24,SEA,
2018-12-25,SEA,
2018-12-26,SEA,
2018-12-27,SEA,
2018-12-28,SEA,
2018-12-29,SEA,
2018-12-30,SEA,
2018-12-31,SEA,
2019-01-01,SEA,
2019-01-02,SEA,
2019-01-03,SEA,
2019-01-04,SEA,
2019-01-05,SEA,
2019-01-06,SEA,
2019-01-07,SEA,
